geometry,original_line_id,type,censored,f_set,length,id,b_group
"LINESTRING Z (-4.813507507596814 35.95042125963698 0, -4.388879114984857 36.489780158066715 0)",462,fracture,0,1,0.6865,,-9999
"LINESTRING Z (-4.388879114984857 36.489780158066715 0, -3.2785795784241243 37.90007194586456 0)",463,fracture,0,1,1.7949,,-9999
"LINESTRING Z (-3.2785795784241243 37.90007194586456 0, -3.232640126277849 37.95842379594144 0)",464,fracture,0,1,0.0743,,-9999
"LINESTRING Z (-3.232640126277849 37.95842379594144 0, 0.934073959045021 43.25094393409698 0)",465,fracture,0,1,6.7359,,-9999
"LINESTRING Z (0.934073959045021 43.25094393409698 0, 1.6032268996616288 44.10089556053428 0)",466,fracture,0,1,1.0818,,-9999
"LINESTRING Z (1.6032268996616288 44.10089556053428 0, 3.111732888562462 46.01698535246616 0)",467,fracture,0,1,2.4386,,-9999
"LINESTRING Z (3.111732888562462 46.01698535246616 0, 3.650934803069023 46.701874435955276 0)",468,fracture,0,1,0.8717,,-9999
"LINESTRING Z (3.650934803069023 46.701874435955276 0, 3.7445497220572306 46.820783205271155 0)",469,fracture,0,1,0.1513,,-9999
"LINESTRING Z (3.7445497220572306 46.820783205271155 0, 3.8697812894833405 46.97985113721065 0)",470,fracture,0,1,0.2024,,-9999
"LINESTRING Z (3.8697812894833405 46.97985113721065 0, 4.447085499511619 47.713137389842956 0)",471,fracture,0,1,0.9333,,-9999
"LINESTRING Z (4.447085499511619 47.713137389842956 0, 4.966331737162578 48.372678964607914 0)",472,fracture,0,1,0.8394,,-9999
"LINESTRING Z (4.966331737162578 48.372678964607914 0, 6.083687381137666 49.791933352148085 0)",473,fracture,0,1,1.8063,,-9999
"LINESTRING Z (6.083687381137666 49.791933352148085 0, 6.2546016385703185 50.0090269973652 0)",474,fracture,0,1,0.2763,,-9999
"LINESTRING Z (6.2546016385703185 50.0090269973652 0, 6.693885558158349 50.567001205141295 0)",475,fracture,0,1,0.7101,,-9999
"LINESTRING Z (6.693885558158349 50.567001205141295 0, 6.948664818334795 50.890619369876426 0)",476,fracture,0,1,0.4119,,-9999
"LINESTRING Z (6.948664818334795 50.890619369876426 0, 7.438553499250293 51.51287125856075 0)",477,fracture,0,1,0.792,,-9999
"LINESTRING Z (7.438553499250293 51.51287125856075 0, 7.784520804628697 51.95231560088037 0)",478,fracture,0,1,0.5593,,-9999
"LINESTRING Z (7.784520804628697 51.95231560088037 0, 8.13732445122787 52.400443398037865 0)",479,fracture,0,1,0.5703,,-9999
"LINESTRING Z (8.13732445122787 52.400443398037865 0, 8.346534804036537 52.6661803751083 0)",480,fracture,0,1,0.3382,,-9999
"LINESTRING Z (8.346534804036537 52.6661803751083 0, 8.779002358500264 53.21549650149204 0)",481,fracture,0,1,0.6991,,-9999
"LINESTRING Z (8.779002358500264 53.21549650149204 0, 8.954342105177226 53.43821136056426 0)",482,fracture,0,1,0.2835,,-9999
"LINESTRING Z (8.954342105177226 53.43821136056426 0, 9.237365551623945 53.79770501892824 0)",483,fracture,0,1,0.4575,,-9999
"LINESTRING Z (9.237365551623945 53.79770501892824 0, 9.600742431054488 54.25926283469021 0)",484,fracture,0,1,0.5874,,-9999
"LINESTRING Z (9.600742431054488 54.25926283469021 0, 9.80872707656936 54.52344293015009 0)",485,fracture,1,1,0.3362,,-9999
"LINESTRING Z (16.567550862593894 63.108435868298294 0, 16.60947539750194 63.16168800913157 0)",486,fracture,1,1,0.0678,,-9999
"LINESTRING Z (24.951149650573736 73.75720237999465 0, 25.022908173718726 73.84834936561742 0)",487,fracture,1,1,0.116,,-9999
"LINESTRING Z (-56.7072499399327 -34.913275227522256 0, -56.29301857451323 -34.387122532989984 0)",488,fracture,1,1,0.6696,,-9999
"LINESTRING Z (-56.29301857451323 -34.387122532989984 0, -55.727044840662394 -33.66822814217399 0)",489,fracture,0,1,0.915,,-9999
"LINESTRING Z (-55.727044840662394 -33.66822814217399 0, -55.393761227807545 -33.24489450405255 0)",490,fracture,0,1,0.5388,,-9999
"LINESTRING Z (-55.393761227807545 -33.24489450405255 0, -54.75927572374841 -32.438977121953 0)",491,fracture,0,1,1.0257,,-9999
"LINESTRING Z (-54.75927572374841 -32.438977121953 0, -54.40887862087029 -31.993906093473708 0)",492,fracture,0,1,0.5665,,-9999
"LINESTRING Z (-54.40887862087029 -31.993906093473708 0, -53.669615274398424 -31.054900904136503 0)",493,fracture,0,1,1.1951,,-9999
"LINESTRING Z (-53.669615274398424 -31.054900904136503 0, -53.51603475677163 -30.85982440843181 0, -53.50671596093602 -30.847987763628876 0, -53.495169366891254 -30.833321390977034 0)",494,fracture,0,1,0.282,,-9999
"LINESTRING Z (-53.495169366891254 -30.833321390977034 0, -52.67529567128039 -29.791925711813636 0)",495,fracture,0,1,1.3254,,-9999
"LINESTRING Z (-52.67529567128039 -29.791925711813636 0, -50.054409523275794 -26.462901345349966 0)",496,fracture,0,1,4.2369,,-9999
"LINESTRING Z (-50.054409523275794 -26.462901345349966 0, -49.40308004596535 -25.63558891050295 0)",497,fracture,0,1,1.0529,,-9999
"LINESTRING Z (-49.40308004596535 -25.63558891050295 0, -49.148030245403895 -25.311627107973976 0)",498,fracture,0,1,0.4123,,-9999
"LINESTRING Z (-49.148030245403895 -25.311627107973976 0, -48.94709995862204 -25.05640739109822 0)",499,fracture,0,1,0.3248,,-9999
"LINESTRING Z (-48.94709995862204 -25.05640739109822 0, -46.65093011160681 -22.13983454566096 0)",500,fracture,0,1,3.712,,-9999
"LINESTRING Z (-46.65093011160681 -22.13983454566096 0, -45.83135320770292 -21.098815848467964 0)",501,fracture,0,1,1.3249,,-9999
"LINESTRING Z (-45.83135320770292 -21.098815848467964 0, -44.25596472649404 -19.09777255836418 0, -44.25187626481175 -19.092579433675393 0)",502,fracture,0,1,2.5534,,-9999
"LINESTRING Z (-44.25187626481175 -19.092579433675393 0, -43.5624454168342 -18.21687100442662 0)",503,fracture,0,1,1.1145,,-9999
"LINESTRING Z (-43.5624454168342 -18.21687100442662 0, -40.6024154703912 -14.457069448501258 0)",504,fracture,0,1,4.7852,,-9999
"LINESTRING Z (-40.6024154703912 -14.457069448501258 0, -40.002837057582056 -13.695490717823885 0)",505,fracture,0,1,0.9693,,-9999
"LINESTRING Z (-40.002837057582056 -13.695490717823885 0, -39.60725357763801 -13.193024387988523 0)",506,fracture,0,1,0.6395,,-9999
LINESTRING EMPTY,507,fracture,0,1,0.1265,,-9999
"LINESTRING Z (-39.528978520243335 -13.093600163265288 0, -37.50726944077928 -10.525644743850833 0)",508,fracture,0,1,3.2683,,-9999
"LINESTRING Z (-37.50726944077928 -10.525644743850833 0, -36.60698652635407 -9.382114048664304 0)",509,fracture,0,1,1.4554,,-9999
"LINESTRING Z (-36.60698652635407 -9.382114048664304 0, -35.48979635913138 -7.963069848102772 0)",510,fracture,0,1,1.806,,-9999
"LINESTRING Z (-35.48979635913138 -7.963069848102772 0, -35.39779304207032 -7.8462081200475735 0)",511,fracture,0,1,0.1487,,-9999
"LINESTRING Z (-35.39779304207032 -7.8462081200475735 0, -33.43275849852069 -5.3502401508170205 0)",512,fracture,0,1,3.1767,,-9999
"LINESTRING Z (-33.43275849852069 -5.3502401508170205 0, -32.41798005202785 -4.06127833249888 0)",513,fracture,0,1,1.6405,,-9999
"LINESTRING Z (-32.41798005202785 -4.06127833249888 0, -31.809782149812925 -3.2887512093168696 0)",514,fracture,0,1,0.9832,,-9999
"LINESTRING Z (-31.809782149812925 -3.2887512093168696 0, -30.938143604723567 -2.181604316438434 0)",515,fracture,0,1,1.4091,,-9999
"LINESTRING Z (-30.938143604723567 -2.181604316438434 0, -29.85769977808914 -0.8092349641109043 0)",516,fracture,0,1,1.7466,,-9999
"LINESTRING Z (-29.85769977808914 -0.8092349641109043 0, -27.628032519709514 2.022866933143658 0)",517,fracture,0,1,3.6045,,-9999
"LINESTRING Z (-27.628032519709514 2.022866933143658 0, -26.164327919969725 3.882050431651797 0)",518,fracture,0,1,2.3662,,-9999
"LINESTRING Z (-26.164327919969725 3.882050431651797 0, -25.748692982230793 4.409985930238776 0)",519,fracture,0,1,0.6719,,-9999
"LINESTRING Z (-25.748692982230793 4.409985930238776 0, -25.657953415698874 4.52524245453194 0)",520,fracture,0,1,0.1467,,-9999
"LINESTRING Z (-25.657953415698874 4.52524245453194 0, -25.333292318078747 4.937623856769926 0)",521,fracture,0,1,0.5248,,-9999
"LINESTRING Z (-25.333292318078747 4.937623856769926 0, -25.041358332827183 5.308435595784695 0)",522,fracture,0,1,0.4719,,-9999
"LINESTRING Z (-25.041358332827183 5.308435595784695 0, -24.819309233555213 5.590480225075626 0)",523,fracture,0,1,0.359,,-9999
"LINESTRING Z (-24.819309233555213 5.590480225075626 0, -24.244366426443296 6.320767046445493 0)",524,fracture,0,1,0.9295,,-9999
"LINESTRING Z (-24.244366426443296 6.320767046445493 0, -23.875338015015025 6.789503383770722 0, -23.86726379750178 6.799759177164182 0, -23.86592119724429 6.801464535092459 0)",525,fracture,0,1,0.6118,,-9999
"LINESTRING Z (-23.86592119724429 6.801464535092459 0, -23.550031334522785 7.202704799160922 0)",526,fracture,0,1,0.5107,,-9999
"LINESTRING Z (-23.550031334522785 7.202704799160922 0, -22.981372195033174 7.925010166379745 0)",527,fracture,0,1,0.9193,,-9999
"LINESTRING Z (-22.981372195033174 7.925010166379745 0, -22.9668784184218 7.94342002196927 0, -22.643187711977394 8.354568842673165 0)",528,fracture,0,1,0.5467,,-9999
"LINESTRING Z (-22.643187711977394 8.354568842673165 0, -22.482258371125592 8.558979742926299 0)",529,fracture,0,1,0.2602,,-9999
"LINESTRING Z (-22.482258371125592 8.558979742926299 0, -22.438442439586517 8.614634317560883 0)",530,fracture,0,1,0.0708,,-9999
"LINESTRING Z (-22.438442439586517 8.614634317560883 0, -22.289972539500504 8.803219356040739 0, -22.278478300420776 8.817819227919761 0, -22.27731049597269 8.819302561892858 0)",531,fracture,0,1,0.2605,,-9999
"LINESTRING Z (-22.27731049597269 8.819302561892858 0, -21.852405670092498 9.359012583200004 0)",532,fracture,0,1,0.6869,,-9999
"LINESTRING Z (-21.852405670092498 9.359012583200004 0, -21.424950403775792 9.901962149408725 0, -21.417265012345087 9.91172405965351 0)",533,fracture,0,1,0.7034,,-9999
"LINESTRING Z (-21.417265012345087 9.91172405965351 0, -21.247187056400648 10.12775544276736 0)",534,fracture,0,1,0.2749,,-9999
"LINESTRING Z (-21.247187056400648 10.12775544276736 0, -20.925399568148023 10.536486814037236 0, -20.923930060028642 10.538353369110553 0, -20.923877039289618 10.538420715543083 0)",535,fracture,0,1,0.5227,,-9999
"LINESTRING Z (-20.923877039289618 10.538420715543083 0, -20.4047276570325 11.197839265518748 0)",536,fracture,0,1,0.8393,,-9999
"LINESTRING Z (-20.4047276570325 11.197839265518748 0, -19.729972270082545 12.054907065380716 0, -19.721549655953176 12.065605388803633 0)",537,fracture,0,1,1.1044,,-9999
"LINESTRING Z (-19.721549655953176 12.065605388803633 0, -19.184325629613117 12.747982177775333 0)",538,fracture,0,1,0.8685,,-9999
"LINESTRING Z (-19.184325629613117 12.747982177775333 0, -18.472191433289495 13.652528181636768 0)",539,fracture,0,1,1.1512,,-9999
"LINESTRING Z (-18.472191433289495 13.652528181636768 0, -18.46432848563285 13.662515622091265 0)",540,fracture,0,1,0.0127,,-9999
"LINESTRING Z (-18.46432848563285 13.662515622091265 0, -18.321956386357353 13.84335529265595 0)",541,fracture,0,1,0.2302,,-9999
"LINESTRING Z (-18.321956386357353 13.84335529265595 0, -18.16386300882205 14.04416397959272 0)",542,fracture,0,1,0.2556,,-9999
"LINESTRING Z (-18.16386300882205 14.04416397959272 0, -17.337188466441965 15.094198028883165 0)",543,fracture,0,1,1.3364,,-9999
"LINESTRING Z (-17.337188466441965 15.094198028883165 0, -16.954816398318375 15.579883350547245 0)",544,fracture,0,1,0.6181,,-9999
"LINESTRING Z (-16.954816398318375 15.579883350547245 0, -16.19504367795838 16.544939349251532 0)",545,fracture,0,1,1.2282,,-9999
"LINESTRING Z (-16.19504367795838 16.544939349251532 0, -15.930906645611183 16.88044366615545 0, -15.921537880376553 16.892343781608197 0)",546,fracture,0,1,0.4421,,-9999
"LINESTRING Z (-15.921537880376553 16.892343781608197 0, -15.279584613011242 17.707746644802832 0)",547,fracture,0,1,1.0378,,-9999
"LINESTRING Z (-15.279584613011242 17.707746644802832 0, -14.345331506747096 18.894425950794663 0)",548,fracture,0,1,1.5103,,-9999
"LINESTRING Z (-14.345331506747096 18.894425950794663 0, -13.764058661965256 19.632753125103882 0)",549,fracture,0,1,0.9397,,-9999
"LINESTRING Z (-13.764058661965256 19.632753125103882 0, -13.310467111806974 20.20890074755921 0)",550,fracture,0,1,0.7333,,-9999
"LINESTRING Z (-13.310467111806974 20.20890074755921 0, -11.656016397422434 22.31036812548886 0)",551,fracture,0,1,2.6746,,-9999
"LINESTRING Z (-11.656016397422434 22.31036812548886 0, -11.036864661998438 23.096808702212886 0)",552,fracture,0,1,1.0009,,-9999
"LINESTRING Z (-11.036864661998438 23.096808702212886 0, -10.598295390724278 23.653875170577212 0)",553,fracture,0,1,0.709,,-9999
"LINESTRING Z (-10.598295390724278 23.653875170577212 0, -9.585548177309681 24.940256936184326 0)",554,fracture,0,1,1.6372,,-9999
"LINESTRING Z (-9.585548177309681 24.940256936184326 0, -9.148715443350142 25.49511767156095 0)",555,fracture,0,1,0.7062,,-9999
"LINESTRING Z (-9.148715443350142 25.49511767156095 0, -9.132891212148573 25.51521745776902 0, -9.021506032775667 25.656697840836262 0)",556,fracture,0,1,0.2056,,-9999
"LINESTRING Z (-9.021506032775667 25.656697840836262 0, -8.554720065809907 26.24960488456093 0)",557,fracture,0,1,0.7546,,-9999
"LINESTRING Z (-8.554720065809907 26.24960488456093 0, -8.092175889568791 26.83712404652257 0)",558,fracture,0,1,0.7477,,-9999
"LINESTRING Z (-8.092175889568791 26.83712404652257 0, -8.084001152523376 26.847507518858574 0, -6.41129871777716 28.97215805636964 0)",559,fracture,0,1,2.7173,,-9999
"LINESTRING Z (-6.41129871777716 28.97215805636964 0, -6.095340112032366 29.373485637164826 0)",560,fracture,0,1,0.5108,,-9999
"LINESTRING Z (-6.095340112032366 29.373485637164826 0, -5.654048136416391 29.934010458385675 0)",561,fracture,0,1,0.7134,,-9999
"LINESTRING Z (-5.654048136416391 29.934010458385675 0, -4.890734926312492 30.903563553095317 0)",562,fracture,0,1,1.234,,-9999
"LINESTRING Z (-4.890734926312492 30.903563553095317 0, -4.535700817501996 31.35452446189164 0)",563,fracture,0,1,0.5739,,-9999
"LINESTRING Z (-4.535700817501996 31.35452446189164 0, -4.329394504662102 31.61657275533704 0)",564,fracture,0,1,0.3335,,-9999
"LINESTRING Z (-4.329394504662102 31.61657275533704 0, -3.12959027547974 33.140552542469415 0)",565,fracture,0,1,1.9396,,-9999
"LINESTRING Z (-3.12959027547974 33.140552542469415 0, -2.110822171373393 34.43458198549889 0)",566,fracture,0,1,1.6469,,-9999
"LINESTRING Z (-2.110822171373393 34.43458198549889 0, -0.532195752586272 36.439738072758416 0)",567,fracture,0,1,2.552,,-9999
"LINESTRING Z (-0.532195752586272 36.439738072758416 0, 1.5839350382055164 39.12762704135529 0)",568,fracture,0,1,3.4209,,-9999
"LINESTRING Z (1.5839350382055164 39.12762704135529 0, 2.3489675729792783 40.09936400571687 0)",569,fracture,0,1,1.2367,,-9999
"LINESTRING Z (2.3489675729792783 40.09936400571687 0, 3.095588755556916 41.04771504767695 0)",570,fracture,0,1,1.207,,-9999
"LINESTRING Z (3.095588755556916 41.04771504767695 0, 3.097773998867044 41.05049072270259 0, 3.8659459606670543 42.02621535706467 0)",571,fracture,0,1,1.2454,,-9999
"LINESTRING Z (3.8659459606670543 42.02621535706467 0, 5.087761308051431 43.578153454741525 0)",572,fracture,0,1,1.9752,,-9999
"LINESTRING Z (5.087761308051431 43.578153454741525 0, 5.676004366184035 44.32533412697998 0)",573,fracture,0,1,0.951,,-9999
"LINESTRING Z (5.676004366184035 44.32533412697998 0, 5.821549036189967 44.510203566359316 0)",574,fracture,0,1,0.2353,,-9999
"LINESTRING Z (5.821549036189967 44.510203566359316 0, 6.7155265697535835 45.64572522744719 0)",575,fracture,0,1,1.4452,,-9999
"LINESTRING Z (6.7155265697535835 45.64572522744719 0, 7.316914254947308 46.409602078498246 0)",576,fracture,0,1,0.9722,,-9999
"LINESTRING Z (7.316914254947308 46.409602078498246 0, 8.444472753235733 47.84181603341315 0)",577,fracture,0,1,1.8228,,-9999
"LINESTRING Z (8.444472753235733 47.84181603341315 0, 8.570682044709141 48.00212586102965 0)",578,fracture,0,1,0.204,,-9999
"LINESTRING Z (8.570682044709141 48.00212586102965 0, 9.058824656326191 48.622159909292144 0)",579,fracture,0,1,0.7891,,-9999
"LINESTRING Z (9.058824656326191 48.622159909292144 0, 9.21672358086068 48.822721603898344 0)",580,fracture,0,1,0.2553,,-9999
"LINESTRING Z (9.21672358086068 48.822721603898344 0, 9.657746843560561 49.38290510855878 0)",581,fracture,0,1,0.713,,-9999
"LINESTRING Z (9.657746843560561 49.38290510855878 0, 9.798647123238313 49.56187528803258 0)",582,fracture,0,1,0.2278,,-9999
"LINESTRING Z (9.798647123238313 49.56187528803258 0, 9.828888266026814 49.60028729661574 0)",583,fracture,0,1,0.0489,,-9999
"LINESTRING Z (9.828888266026814 49.60028729661574 0, 10.227674867910093 50.10682220111719 0)",584,fracture,0,1,0.6447,,-9999
"LINESTRING Z (10.227674867910093 50.10682220111719 0, 10.508969581213158 50.464120039276345 0)",585,fracture,0,1,0.4547,,-9999
"LINESTRING Z (10.508969581213158 50.464120039276345 0, 10.848992300647438 50.89601362572983 0)",586,fracture,0,1,0.5497,,-9999
"LINESTRING Z (10.848992300647438 50.89601362572983 0, 11.228880995913544 51.37854459108588 0)",587,fracture,0,1,0.6141,,-9999
"LINESTRING Z (11.228880995913544 51.37854459108588 0, 11.725784914959398 52.00970716774125 0)",588,fracture,0,1,0.8033,,-9999
"LINESTRING Z (11.725784914959398 52.00970716774125 0, 11.940574383941021 52.282530684491114 0)",589,fracture,0,1,0.3472,,-9999
"LINESTRING Z (11.940574383941021 52.282530684491114 0, 12.28284856697023 52.717284058338805 0)",590,fracture,0,1,0.5533,,-9999
"LINESTRING Z (12.28284856697023 52.717284058338805 0, 13.055573386232421 53.69879168844077 0)",591,fracture,0,1,1.2492,,-9999
"LINESTRING Z (13.055573386232421 53.69879168844077 0, 13.081947234497475 53.73229149673219 0, 13.342138673001417 54.06278415830175 0)",592,fracture,0,1,0.4633,,-9999
"LINESTRING Z (13.342138673001417 54.06278415830175 0, 13.425103892083893 54.168165781271085 0)",593,fracture,0,1,0.1341,,-9999
"LINESTRING Z (13.425103892083893 54.168165781271085 0, 13.644481964664479 54.44681769815982 0)",594,fracture,0,1,0.3546,,-9999
"LINESTRING Z (13.644481964664479 54.44681769815982 0, 14.209999314745344 55.165132394702624 0)",595,fracture,0,1,0.9142,,-9999
"LINESTRING Z (14.209999314745344 55.165132394702624 0, 14.602354145304153 55.66349772515563 0)",596,fracture,0,1,0.6343,,-9999
"LINESTRING Z (14.602354145304153 55.66349772515563 0, 15.078852274252371 56.26874106357789 0)",597,fracture,0,1,0.7703,,-9999
"LINESTRING Z (15.078852274252371 56.26874106357789 0, 15.385492401537933 56.658232402698566 0)",598,fracture,0,1,0.4957,,-9999
"LINESTRING Z (15.385492401537933 56.658232402698566 0, 15.391899706268648 56.66637089951505 0, 15.524134281303795 56.834333984335096 0)",599,fracture,0,1,0.2241,,-9999
"LINESTRING Z (15.524134281303795 56.834333984335096 0, 15.77580444505093 57.15400300470212 0, 15.777909381528119 57.15667667476129 0)",600,fracture,0,1,0.4103,,-9999
"LINESTRING Z (15.777909381528119 57.15667667476129 0, 15.965079470287082 57.39441832051196 0)",601,fracture,0,1,0.3026,,-9999
"LINESTRING Z (15.965079470287082 57.39441832051196 0, 16.217612404036103 57.71518322303361 0)",602,fracture,0,1,0.4082,,-9999
"LINESTRING Z (16.217612404036103 57.71518322303361 0, 16.63089676969955 58.240133047588024 0)",603,fracture,0,1,0.6681,,-9999
"LINESTRING Z (16.63089676969955 58.240133047588024 0, 17.140568830942403 58.887513595604204 0)",604,fracture,0,1,0.8239,,-9999
"LINESTRING Z (17.140568830942403 58.887513595604204 0, 17.59041063414395 59.45889832555596 0)",605,fracture,0,1,0.7272,,-9999
"LINESTRING Z (17.59041063414395 59.45889832555596 0, 18.41889441610872 60.511230453557985 0)",606,fracture,0,1,1.3393,,-9999
"LINESTRING Z (18.41889441610872 60.511230453557985 0, 18.663630225445164 60.82209152367639 0)",607,fracture,0,1,0.3956,,-9999
"LINESTRING Z (18.663630225445164 60.82209152367639 0, 19.405027910328723 61.763807729127066 0)",608,fracture,0,1,1.1985,,-9999
"LINESTRING Z (19.405027910328723 61.763807729127066 0, 21.38439490019158 64.2779806337548 0)",609,fracture,0,1,3.1998,,-9999
"LINESTRING Z (21.38439490019158 64.2779806337548 0, 21.389822875497604 64.28487519575935 0, 21.68659193510744 64.66182839969989 0)",610,fracture,0,1,0.4885,,-9999
"LINESTRING Z (21.68659193510744 64.66182839969989 0, 21.699564850784064 64.67830647236414 0, 22.08978977504967 65.17396641633792 0)",611,fracture,0,1,0.6518,,-9999
"LINESTRING Z (22.08978977504967 65.17396641633792 0, 22.569958075017652 65.78387157067432 0)",612,fracture,0,1,0.7762,,-9999
"LINESTRING Z (22.569958075017652 65.78387157067432 0, 22.6941550681797 65.9416253963385 0, 22.7023385166081 65.95201993378934 0, 22.703718377852596 65.95377262026477 0)",613,fracture,0,1,0.2162,,-9999
"LINESTRING Z (22.703718377852596 65.95377262026477 0, 23.64242505009971 67.14610880291501 0)",614,fracture,0,1,1.5175,,-9999
"LINESTRING Z (23.64242505009971 67.14610880291501 0, 23.867354010268908 67.43181140380696 0)",615,fracture,0,1,0.3636,,-9999
"LINESTRING Z (23.867354010268908 67.43181140380696 0, 24.547154452484268 68.29528738432245 0)",616,fracture,0,1,1.099,,-9999
"LINESTRING Z (24.547154452484268 68.29528738432245 0, 24.648299452478074 68.42376079007558 0)",617,fracture,0,1,0.1635,,-9999
"LINESTRING Z (24.648299452478074 68.42376079007558 0, 25.533113687411713 69.54764331741488 0)",618,fracture,1,1,1.4304,,-9999
"LINESTRING Z (26.01440015609154 70.1589687588898 0, 26.89138927566004 71.27291189998725 0)",619,fracture,1,1,1.4177,,-9999
"LINESTRING Z (26.89138927566004 71.27291189998725 0, 27.772321348536565 72.39186334243662 0)",620,fracture,0,1,1.4241,,-9999
"LINESTRING Z (27.772321348536565 72.39186334243662 0, 28.320851337324065 73.08860085612065 0)",621,fracture,0,1,0.8868,,-9999
"LINESTRING Z (28.320851337324065 73.08860085612065 0, 30.08750687152029 75.33258971651613 0)",622,fracture,0,1,2.856,,-9999
"LINESTRING Z (30.08750687152029 75.33258971651613 0, 30.14021236334855 75.39953572509278 0)",623,fracture,0,1,0.0852,,-9999
"LINESTRING Z (30.14021236334855 75.39953572509278 0, 30.230084837834685 75.51369087741273 0)",624,fracture,0,1,0.1453,,-9999
"LINESTRING Z (30.230084837834685 75.51369087741273 0, 30.456568379209582 75.80136809239364 0)",625,fracture,0,1,0.3661,,-9999
"LINESTRING Z (30.456568379209582 75.80136809239364 0, 31.774152267360442 77.47495046904653 0)",626,fracture,1,1,2.13,,-9999
"LINESTRING Z (-54.93933905778375 -37.616456018624355 0, -52.93003843937588 -35.064261707046576 0)",627,fracture,1,1,3.2482,,-9999
"LINESTRING Z (-52.93003843937588 -35.064261707046576 0, -51.70538213075792 -33.50871504774717 0)",628,fracture,0,1,1.9798,,-9999
"LINESTRING Z (-51.70538213075792 -33.50871504774717 0, -51.70190367406268 -33.504296745523334 0, -51.45429827870303 -33.18979075485003 0)",629,fracture,0,1,0.4059,,-9999
"LINESTRING Z (-51.45429827870303 -33.18979075485003 0, -51.20524220434684 -32.873442125674046 0, -51.18634229999583 -32.849435649026354 0)",630,fracture,0,1,0.4332,,-9999
"LINESTRING Z (-51.18634229999583 -32.849435649026354 0, -50.8244243807261 -32.38973099042222 0)",631,fracture,0,1,0.5851,,-9999
"LINESTRING Z (-50.8244243807261 -32.38973099042222 0, -49.875936857527364 -31.184971265006702 0)",632,fracture,0,1,1.5333,,-9999
"LINESTRING Z (-49.875936857527364 -31.184971265006702 0, -49.87479137952832 -31.18351628987435 0, -48.09276061191454 -28.91999795593571 0)",633,fracture,0,1,2.8827,,-9999
"LINESTRING Z (-48.09276061191454 -28.91999795593571 0, -47.67949452823986 -28.395071352987504 0)",634,fracture,0,1,0.6681,,-9999
"LINESTRING Z (-47.67949452823986 -28.395071352987504 0, -47.19502439881003 -27.77970205626181 0)",635,fracture,0,1,0.7832,,-9999
"LINESTRING Z (-47.19502439881003 -27.77970205626181 0, -47.0794195299347 -27.63286186419135 0)",636,fracture,0,1,0.1869,,-9999
"LINESTRING Z (-47.0794195299347 -27.63286186419135 0, -46.3461060306699 -26.70141411352585 0)",637,fracture,0,1,1.1855,,-9999
"LINESTRING Z (-46.3461060306699 -26.70141411352585 0, -46.042663641932435 -26.315984511139625 0)",638,fracture,0,1,0.4905,,-9999
"LINESTRING Z (-46.042663641932435 -26.315984511139625 0, -45.857190131347345 -26.08039784266056 0)",639,fracture,0,1,0.2998,,-9999
"LINESTRING Z (-45.857190131347345 -26.08039784266056 0, -44.92326577950563 -24.894136117372753 0)",640,fracture,0,1,1.5098,,-9999
"LINESTRING Z (-44.92326577950563 -24.894136117372753 0, -43.718455980734056 -23.36379830391283 0)",641,fracture,0,1,1.9477,,-9999
"LINESTRING Z (-43.718455980734056 -23.36379830391283 0, -43.3359392669224 -22.877929254687587 0)",642,fracture,0,1,0.6184,,-9999
"LINESTRING Z (-43.3359392669224 -22.877929254687587 0, -42.665709160410394 -22.026609422494666 0)",643,fracture,0,1,1.0835,,-9999
"LINESTRING Z (-42.665709160410394 -22.026609422494666 0, -41.60064690357232 -20.673777592117684 0)",644,fracture,0,1,1.7218,,-9999
"LINESTRING Z (-41.60064690357232 -20.673777592117684 0, -39.454839942911136 -17.948194238103213 0)",645,fracture,0,1,3.4689,,-9999
"LINESTRING Z (-39.454839942911136 -17.948194238103213 0, -37.88337974076046 -15.952140610260408 0)",646,fracture,0,1,2.5404,,-9999
"LINESTRING Z (-37.88337974076046 -15.952140610260408 0, -37.02267646314767 -14.858883588909203 0)",647,fracture,0,1,1.3914,,-9999
"LINESTRING Z (-37.02267646314767 -14.858883588909203 0, -34.506053813731995 -11.66229371510732 0)",648,fracture,0,1,4.0684,,-9999
"LINESTRING Z (-34.506053813731995 -11.66229371510732 0, -34.02814530346275 -11.055258923902079 0)",649,fracture,0,1,0.7726,,-9999
"LINESTRING Z (-34.02814530346275 -11.055258923902079 0, -32.691473335282566 -9.357431051665564 0, -32.6910455109357 -9.356887633296799 0)",650,fracture,0,1,2.1616,,-9999
"LINESTRING Z (-32.6910455109357 -9.356887633296799 0, -32.53856761891921 -9.163211682032616 0)",651,fracture,0,1,0.2465,,-9999
"LINESTRING Z (-32.53856761891921 -9.163211682032616 0, -30.817058914009465 -6.976567889784294 0)",652,fracture,0,1,2.783,,-9999
"LINESTRING Z (-30.817058914009465 -6.976567889784294 0, -29.64190235802768 -5.483895339986062 0)",653,fracture,0,1,1.8998,,-9999
"LINESTRING Z (-29.64190235802768 -5.483895339986062 0, -29.292747857985038 -5.040402653671802 0)",654,fracture,0,1,0.5644,,-9999
"LINESTRING Z (-29.292747857985038 -5.040402653671802 0, -29.139206444801026 -4.845375828054058 0)",655,fracture,0,1,0.2482,,-9999
