geometry,original_line_id,type,censored,f_set,length,id,b_group
"LINESTRING Z (-27.215825587950743 2.546446072254304 0, -25.212255727359164 5.09136123039641 0)",366,fracture,0,1,3.239,,-9999
"LINESTRING Z (-25.212255727359164 5.09136123039641 0, -24.116778751410045 6.482825544331264 0)",367,fracture,0,1,1.7709,,-9999
"LINESTRING Z (-24.116778751410045 6.482825544331264 0, -20.02377315269179 11.681721872040573 0)",368,fracture,0,1,6.6167,,-9999
"LINESTRING Z (-20.02377315269179 11.681721872040573 0, -19.104804633933576 12.848986842053968 0)",369,fracture,0,1,1.4856,,-9999
"LINESTRING Z (-19.104804633933576 12.848986842053968 0, -18.89839156393089 13.111170737420304 0, -18.879468628698618 13.135206467671772 0, -18.87743548236018 13.137788950587481 0)",370,fracture,0,1,0.3676,,-9999
"LINESTRING Z (-18.87743548236018 13.137788950587481 0, -18.05654693284131 14.180473687419688 0)",371,fracture,0,1,1.327,,-9999
"LINESTRING Z (-18.05654693284131 14.180473687419688 0, -17.60471966075092 14.754380340849446 0)",372,fracture,0,1,0.7304,,-9999
"LINESTRING Z (-17.60471966075092 14.754380340849446 0, -14.488540848836216 18.712520683198896 0)",373,fracture,0,1,5.0376,,-9999
"LINESTRING Z (-14.488540848836216 18.712520683198896 0, -14.468986494662065 18.73735843571469 0, -13.849963817514134 19.52363508385829 0)",374,fracture,0,1,1.0323,,-9999
"LINESTRING Z (-13.849963817514134 19.52363508385829 0, -10.682301736313317 23.547168979471852 0)",375,fracture,0,1,5.1208,,-9999
"LINESTRING Z (-10.682301736313317 23.547168979471852 0, -10.594394779246596 23.6588275504783 0, -10.046835702039907 24.3543318216147 0, -10.013470967340838 24.396711386586784 0, -10.007488855638135 24.404309807310387 0)",376,fracture,0,1,1.0909,,-9999
"LINESTRING Z (-10.007488855638135 24.404309807310387 0, -6.122901428445169 29.338475378992875 0)",377,fracture,0,1,6.2798,,-9999
"LINESTRING Z (-6.122901428445169 29.338475378992875 0, -4.742384163604691 31.091995125158387 0)",378,fracture,0,1,2.2317,,-9999
"LINESTRING Z (-4.742384163604691 31.091995125158387 0, -4.3821488000599285 31.549562617670585 0)",379,fracture,0,1,0.5824,,-9999
"LINESTRING Z (-4.3821488000599285 31.549562617670585 0, -4.203855645059906 31.77602886757642 0)",380,fracture,0,1,0.2882,,-9999
"LINESTRING Z (-4.203855645059906 31.77602886757642 0, -3.287871150165021 32.93950355919154 0)",381,fracture,0,1,1.4808,,-9999
"LINESTRING Z (-3.287871150165021 32.93950355919154 0, -3.027646507886741 33.27003839587578 0)",382,fracture,0,1,0.4207,,-9999
"LINESTRING Z (-3.027646507886741 33.27003839587578 0, -2.5661505451458724 33.85622612713555 0)",383,fracture,0,1,0.7461,,-9999
"LINESTRING Z (-2.5661505451458724 33.85622612713555 0, -2.4165210211429717 34.04628410875648 0)",384,fracture,0,1,0.2419,,-9999
"LINESTRING Z (-2.4165210211429717 34.04628410875648 0, -2.2840026882078392 34.21460762013071 0, -2.280933171633701 34.21850649054763 0, -2.2806630992488475 34.218849533892175 0)",385,fracture,0,1,0.2196,,-9999
"LINESTRING Z (-2.2806630992488475 34.218849533892175 0, -2.1898225080129525 34.334234378792246 0)",386,fracture,0,1,0.1469,,-9999
"LINESTRING Z (-2.1898225080129525 34.334234378792246 0, -1.7610198535043733 34.87889538451742 0)",387,fracture,0,1,0.6932,,-9999
"LINESTRING Z (-1.7610198535043733 34.87889538451742 0, -1.7021053494331722 34.953728020700595 0)",388,fracture,0,1,0.0952,,-9999
"LINESTRING Z (-1.7021053494331722 34.953728020700595 0, -1.627104751953349 35.04899305794754 0)",389,fracture,0,1,0.1212,,-9999
"LINESTRING Z (-1.627104751953349 35.04899305794754 0, 6.006291468263454 44.74485948668219 0)",390,fracture,0,1,12.3401,,-9999
"LINESTRING Z (6.006291468263454 44.74485948668219 0, 7.697383154405313 46.89286787437066 0)",391,fracture,0,1,2.7338,,-9999
"LINESTRING Z (7.697383154405313 46.89286787437066 0, 8.407710926932992 47.79511937610829 0)",392,fracture,0,1,1.1483,,-9999
"LINESTRING Z (8.407710926932992 47.79511937610829 0, 11.250050949924162 51.405432323702954 0)",393,fracture,0,1,4.5949,,-9999
"LINESTRING Z (11.250050949924162 51.405432323702954 0, 11.289628406981613 51.4557032288345 0, 11.510471604506588 51.736216133329854 0, 11.544245070128044 51.779114864386656 0)",394,fracture,0,1,0.4756,,-9999
"LINESTRING Z (11.544245070128044 51.779114864386656 0, 12.203761140813691 52.616825831365695 0)",395,fracture,0,1,1.0662,,-9999
"LINESTRING Z (12.203761140813691 52.616825831365695 0, 12.776470325534675 53.344275527067 0)",396,fracture,0,1,0.9258,,-9999
"LINESTRING Z (12.776470325534675 53.344275527067 0, 12.786716883644745 53.35729060658382 0, 12.81282375607851 53.39045130474322 0)",397,fracture,0,1,0.0588,,-9999
"LINESTRING Z (12.81282375607851 53.39045130474322 0, 12.997636269016583 53.62519838037131 0)",398,fracture,0,1,0.2988,,-9999
"LINESTRING Z (12.997636269016583 53.62519838037131 0, 13.217589072536176 53.904580314968584 0)",399,fracture,0,1,0.3556,,-9999
"LINESTRING Z (13.217589072536176 53.904580314968584 0, 14.300947326664819 55.28065154505601 0)",400,fracture,0,1,1.7514,,-9999
"LINESTRING Z (14.300947326664819 55.28065154505601 0, 17.558494666045434 59.41835683071421 0)",401,fracture,0,1,5.2661,,-9999
"LINESTRING Z (17.558494666045434 59.41835683071421 0, 17.90843625929595 59.862849275247534 0)",402,fracture,0,1,0.5657,,-9999
"LINESTRING Z (17.90843625929595 59.862849275247534 0, 18.668074949670192 60.82773503035358 0)",403,fracture,0,1,1.228,,-9999
"LINESTRING Z (18.668074949670192 60.82773503035358 0, 19.91908001024795 62.41674962085895 0)",404,fracture,0,1,2.0224,,-9999
"LINESTRING Z (19.91908001024795 62.41674962085895 0, 20.817836366849598 63.55834129698686 0)",405,fracture,0,1,1.4529,,-9999
"LINESTRING Z (20.817836366849598 63.55834129698686 0, 21.90246525522275 64.93602647446535 0)",406,fracture,0,1,1.7534,,-9999
"LINESTRING Z (21.90246525522275 64.93602647446535 0, 22.316209575963573 65.46156052953326 0)",407,fracture,0,1,0.6689,,-9999
"LINESTRING Z (22.316209575963573 65.46156052953326 0, 22.644782350641844 65.8789105063315 0, 22.64521095335349 65.87945491337172 0, 22.64531178596847 65.87958298998903 0)",408,fracture,0,1,0.532,,-9999
"LINESTRING Z (22.64531178596847 65.87958298998903 0, 22.67744662948998 65.92040035902167 0)",409,fracture,0,1,0.0519,,-9999
"LINESTRING Z (22.67744662948998 65.92040035902167 0, 23.40966983121848 66.85046322424763 0)",410,fracture,0,1,1.1837,,-9999
"LINESTRING Z (23.40966983121848 66.85046322424763 0, 24.927084410506414 68.77786862196882 0)",411,fracture,0,1,2.453,,-9999
"LINESTRING Z (24.927084410506414 68.77786862196882 0, 25.561595107944136 69.58381800445544 0)",412,fracture,0,1,1.0257,,-9999
"LINESTRING Z (25.561595107944136 69.58381800445544 0, 30.447481579791166 75.78982398794216 0)",413,fracture,0,1,7.8985,,-9999
"LINESTRING Z (30.447481579791166 75.78982398794216 0, 31.26537857293179 76.82870887864811 0)",414,fracture,0,1,1.3222,,-9999
"LINESTRING Z (31.26537857293179 76.82870887864811 0, 31.89915693886488 77.6337280607042 0)",415,fracture,0,1,1.0246,,-9999
"LINESTRING Z (31.89915693886488 77.6337280607042 0, 32.399184321519 78.26885803078015 0)",416,fracture,0,1,0.8083,,-9999
"LINESTRING Z (32.399184321519 78.26885803078015 0, 32.93754628408017 78.95268021539043 0)",417,fracture,0,1,0.8703,,-9999
"LINESTRING Z (32.93754628408017 78.95268021539043 0, 33.17503745756076 79.25433921875418 0)",418,fracture,0,1,0.3839,,-9999
"LINESTRING Z (33.17503745756076 79.25433921875418 0, 33.54274412097213 79.72139668446648 0)",419,fracture,0,1,0.5944,,-9999
"LINESTRING Z (33.54274412097213 79.72139668446648 0, 34.54014204454223 80.9882819298073 0)",420,fracture,0,1,1.6124,,-9999
"LINESTRING Z (-51.397460720708416 -33.11759837485385 0, -47.99596508478535 -28.79705134802898 0)",421,fracture,1,1,5.4988,,-9999
"LINESTRING Z (-47.99596508478535 -28.79705134802898 0, -47.965442158222906 -28.75828142040755 0, -47.86294000538806 -28.62808417217455 0)",422,fracture,0,1,0.215,,-9999
"LINESTRING Z (-47.86294000538806 -28.62808417217455 0, -47.76757232885853 -28.506949067095096 0)",423,fracture,0,1,0.1542,,-9999
"LINESTRING Z (-47.76757232885853 -28.506949067095096 0, -46.71885429069146 -27.17487750600643 0)",424,fracture,0,1,1.6954,,-9999
"LINESTRING Z (-46.71885429069146 -27.17487750600643 0, -45.817179470726224 -26.02957882579616 0)",425,fracture,0,1,1.4576,,-9999
"LINESTRING Z (-45.817179470726224 -26.02957882579616 0, -44.77971080823217 -24.711796113443434 0)",426,fracture,0,1,1.6772,,-9999
"LINESTRING Z (-44.77971080823217 -24.711796113443434 0, -43.34889998328457 -22.89439397116534 0)",427,fracture,0,1,2.313,,-9999
"LINESTRING Z (-43.34889998328457 -22.89439397116534 0, -42.84336832436312 -22.25227252233796 0)",428,fracture,0,1,0.8172,,-9999
"LINESTRING Z (-42.84336832436312 -22.25227252233796 0, -42.657354639620614 -22.015999729841823 0)",429,fracture,0,1,0.3007,,-9999
"LINESTRING Z (-42.657354639620614 -22.015999729841823 0, -42.04066531763415 -21.23268688697228 0)",430,fracture,0,1,0.9969,,-9999
"LINESTRING Z (-42.04066531763415 -21.23268688697228 0, -41.30190098896251 -20.29431554524326 0)",431,fracture,0,1,1.1943,,-9999
"LINESTRING Z (-41.30190098896251 -20.29431554524326 0, -40.51514348735109 -19.2949837370468 0)",432,fracture,0,1,1.2719,,-9999
"LINESTRING Z (-40.51514348735109 -19.2949837370468 0, -40.14954098581353 -18.830598957499912 0)",433,fracture,0,1,0.591,,-9999
"LINESTRING Z (-40.14954098581353 -18.830598957499912 0, -39.94557748234719 -18.57152647797778 0)",434,fracture,0,1,0.3297,,-9999
"LINESTRING Z (-39.94557748234719 -18.57152647797778 0, -39.67752812948466 -18.231052769200478 0)",435,fracture,0,1,0.4333,,-9999
"LINESTRING Z (-39.67752812948466 -18.231052769200478 0, -39.13387707517829 -17.54051243114823 0, -38.82613817046239 -17.14962543550821 0)",436,fracture,0,1,1.3764,,-9999
"LINESTRING Z (-38.82613817046239 -17.14962543550821 0, -30.981811446348857 -7.1858371103427325 0)",437,fracture,0,1,12.6811,,-9999
"LINESTRING Z (-30.981811446348857 -7.1858371103427325 0, -30.642281213474636 -6.754569075579026 0)",438,fracture,0,1,0.5489,,-9999
"LINESTRING Z (-30.642281213474636 -6.754569075579026 0, -30.382493405724322 -6.424589101908889 0)",439,fracture,0,1,0.42,,-9999
"LINESTRING Z (-30.382493405724322 -6.424589101908889 0, -30.28471548472386 -6.300392527494348 0)",440,fracture,0,1,0.1581,,-9999
"LINESTRING Z (-30.28471548472386 -6.300392527494348 0, -30.281679576374753 -6.296536345921475 0, -29.004371835547783 -4.674112344053621 0)",441,fracture,0,1,2.0698,,-9999
"LINESTRING Z (-29.004371835547783 -4.674112344053621 0, -25.93510779082334 -0.7755626875652231 0)",442,fracture,0,1,4.9618,,-9999
"LINESTRING Z (-25.93510779082334 -0.7755626875652231 0, -25.668891765334177 -0.4374176535768979 0)",443,fracture,0,1,0.4304,,-9999
"LINESTRING Z (-25.668891765334177 -0.4374176535768979 0, -22.624567759661158 3.4294534052868126 0)",444,fracture,0,1,4.9214,,-9999
"LINESTRING Z (-22.624567759661158 3.4294534052868126 0, -21.551811971289183 4.7920574853893365 0)",445,fracture,0,1,1.7342,,-9999
"LINESTRING Z (-21.551811971289183 4.7920574853893365 0, -17.749685333386374 9.621482155970964 0)",446,fracture,0,1,6.1465,,-9999
"LINESTRING Z (-17.749685333386374 9.621482155970964 0, -17.700246870912938 9.684278415297172 0, -17.088425904990746 10.461407519138247 0)",447,fracture,0,1,1.069,,-9999
"LINESTRING Z (-17.088425904990746 10.461407519138247 0, -17.083339394814367 10.467868355420787 0, -16.411627823864713 11.321069929487436 0)",448,fracture,0,1,1.0941,,-9999
"LINESTRING Z (-16.411627823864713 11.321069929487436 0, -15.372677504773534 12.640734627793009 0)",449,fracture,0,1,1.6796,,-9999
"LINESTRING Z (-15.372677504773534 12.640734627793009 0, -11.574225096852274 17.46549232680631 0)",450,fracture,0,1,6.1406,,-9999
"LINESTRING Z (-11.574225096852274 17.46549232680631 0, -7.34945742965906 22.831751566049473 0)",451,fracture,0,1,6.8297,,-9999
"LINESTRING Z (-7.34945742965906 22.831751566049473 0, -4.113567765660741 26.9419474808319 0)",452,fracture,0,1,5.2311,,-9999
"LINESTRING Z (-4.113567765660741 26.9419474808319 0, -1.7453211982738872 29.950071482947447 0)",453,fracture,0,1,3.8285,,-9999
"LINESTRING Z (-1.7453211982738872 29.950071482947447 0, 3.963623411077954 37.20151799304986 0)",454,fracture,0,1,9.2291,,-9999
"LINESTRING Z (3.963623411077954 37.20151799304986 0, 6.813954485595874 40.821981097402194 0)",455,fracture,0,1,4.6078,,-9999
"LINESTRING Z (6.813954485595874 40.821981097402194 0, 7.373234484167026 41.53237317007451 0)",456,fracture,0,1,0.9041,,-9999
"LINESTRING Z (7.373234484167026 41.53237317007451 0, 7.686304204528934 41.93003131645383 0, 7.689743357282882 41.934399695189626 0, 7.689810365716394 41.9344848086571 0)",457,fracture,0,1,0.5118,,-9999
"LINESTRING Z (7.689810365716394 41.9344848086571 0, 7.887699484146253 42.18584166275493 0)",458,fracture,0,1,0.3199,,-9999
"LINESTRING Z (7.887699484146253 42.18584166275493 0, 7.939828188967363 42.25205504202506 0)",459,fracture,0,1,0.0843,,-9999
"LINESTRING Z (7.939828188967363 42.25205504202506 0, 8.658682064835466 43.165136318185695 0)",460,fracture,0,1,1.1621,,-9999
"LINESTRING Z (8.658682064835466 43.165136318185695 0, 10.23901607818832 45.172461375631784 0, 10.334198622358867 45.29336132737025 0, 10.357775949813957 45.323309021837574 0)",461,fracture,0,1,2.7467,,-9999
"LINESTRING Z (10.357775949813957 45.323309021837574 0, 13.294531542156522 49.05354771713541 0)",462,fracture,0,1,4.7475,,-9999
"LINESTRING Z (13.294531542156522 49.05354771713541 0, 13.373805906499886 49.15424125192932 0, 13.56241442917056 49.39380998259374 0)",463,fracture,0,1,0.4331,,-9999
"LINESTRING Z (13.56241442917056 49.39380998259374 0, 15.286163187954157 51.583299069718336 0)",464,fracture,0,1,2.7866,,-9999
"LINESTRING Z (15.286163187954157 51.583299069718336 0, 17.329497896473683 54.17872315507258 0)",465,fracture,0,1,3.3032,,-9999
"LINESTRING Z (17.329497896473683 54.17872315507258 0, 17.84393781249108 54.832159786346054 0)",466,fracture,0,1,0.8316,,-9999
"LINESTRING Z (17.84393781249108 54.832159786346054 0, 18.98531072327425 56.28192067508653 0)",467,fracture,0,1,1.8451,,-9999
"LINESTRING Z (18.98531072327425 56.28192067508653 0, 19.783723257847324 57.29605659400365 0)",468,fracture,0,1,1.2907,,-9999
"LINESTRING Z (19.783723257847324 57.29605659400365 0, 19.89552033896331 57.43806017070155 0)",469,fracture,0,1,0.1807,,-9999
"LINESTRING Z (19.89552033896331 57.43806017070155 0, 20.518714068682044 58.22963484968581 0)",470,fracture,0,1,1.0075,,-9999
"LINESTRING Z (20.518714068682044 58.22963484968581 0, 21.477104970974594 59.44697375193385 0)",471,fracture,0,1,1.5493,,-9999
"LINESTRING Z (21.477104970974594 59.44697375193385 0, 21.635481717694844 59.6481423716827 0, 21.651597124191262 59.66861200594853 0)",472,fracture,0,1,0.2821,,-9999
"LINESTRING Z (21.651597124191262 59.66861200594853 0, 22.405256066992784 60.62590234322613 0)",473,fracture,0,1,1.2184,,-9999
"LINESTRING Z (22.405256066992784 60.62590234322613 0, 24.41200683518406 63.174857859594 0)",474,fracture,0,1,3.2441,,-9999
"LINESTRING Z (24.41200683518406 63.174857859594 0, 25.78446197463503 64.91813717166526 0)",475,fracture,0,1,2.2187,,-9999
"LINESTRING Z (25.78446197463503 64.91813717166526 0, 27.19283509929629 66.70703916294005 0)",476,fracture,0,1,2.2768,,-9999
"LINESTRING Z (27.19283509929629 66.70703916294005 0, 32.96028210279821 74.03279485116926 0)",477,fracture,0,1,9.3236,,-9999
"LINESTRING Z (32.96028210279821 74.03279485116926 0, 33.53501224439404 74.76281154684689 0)",478,fracture,0,1,0.9291,,-9999
"LINESTRING Z (33.53501224439404 74.76281154684689 0, 33.74780401404129 75.03309760512454 0)",479,fracture,0,1,0.344,,-9999
"LINESTRING Z (33.74780401404129 75.03309760512454 0, 34.14430314878088 75.53672699087056 0)",480,fracture,0,1,0.641,,-9999
"LINESTRING Z (34.14430314878088 75.53672699087056 0, 34.704838661858844 76.2487138059886 0)",481,fracture,0,1,0.9062,,-9999
"LINESTRING Z (34.704838661858844 76.2487138059886 0, 35.05963358674927 76.69937090567115 0, 35.073317555269995 76.71675215081606 0, 35.073840209462695 76.71741602114254 0)",482,fracture,0,1,0.5965,,-9999
"LINESTRING Z (35.073840209462695 76.71741602114254 0, 35.916038474904475 77.78716815409335 0)",483,fracture,0,1,1.3615,,-9999
"LINESTRING Z (35.916038474904475 77.78716815409335 0, 36.18682430476665 78.13111770962462 0)",484,fracture,0,1,0.4378,,-9999
"LINESTRING Z (36.18682430476665 78.13111770962462 0, 36.525763230790744 78.56163467211698 0)",485,fracture,0,1,0.5479,,-9999
"LINESTRING Z (36.525763230790744 78.56163467211698 0, 36.944037101721804 79.09292211825222 0)",486,fracture,0,1,0.6762,,-9999
"LINESTRING Z (36.944037101721804 79.09292211825222 0, 36.94540419452155 79.09465858637199 0)",487,fracture,0,1,0.0022,,-9999
"LINESTRING Z (-49.18375847599765 -35.25453926673055 0, -45.24969354609834 -30.25752784719367 0)",488,fracture,1,1,6.3598,,-9999
"LINESTRING Z (-45.24969354609834 -30.25752784719367 0, -44.54417153688669 -29.36138057977796 0)",489,fracture,0,1,1.1405,,-9999
"LINESTRING Z (-44.54417153688669 -29.36138057977796 0, -42.16943596181379 -26.34501430253823 0)",490,fracture,0,1,3.839,,-9999
"LINESTRING Z (-42.16943596181379 -26.34501430253823 0, -39.338726382030565 -22.74947423199566 0)",491,fracture,0,1,4.5761,,-9999
"LINESTRING Z (-39.338726382030565 -22.74947423199566 0, -38.70256189076311 -21.941424216499673 0)",492,fracture,0,1,1.0284,,-9999
"LINESTRING Z (-38.70256189076311 -21.941424216499673 0, -38.5959068740938 -21.80595204058389 0)",493,fracture,0,1,0.1724,,-9999
"LINESTRING Z (-38.5959068740938 -21.80595204058389 0, -37.989767081188276 -21.036039108043102 0)",494,fracture,0,1,0.9799,,-9999
"LINESTRING Z (-37.989767081188276 -21.036039108043102 0, -37.90951747161329 -20.934106826140013 0, -37.900034311388445 -20.922061407271432 0, -37.89551336669829 -20.9163189468275 0)",495,fracture,0,1,0.1524,,-9999
"LINESTRING Z (-37.89551336669829 -20.9163189468275 0, -37.251364259364664 -20.098126948833965 0)",496,fracture,0,1,1.0413,,-9999
"LINESTRING Z (-37.251364259364664 -20.098126948833965 0, -37.05893334410872 -19.85370305188763 0)",497,fracture,0,1,0.3111,,-9999
"LINESTRING Z (-37.05893334410872 -19.85370305188763 0, -37.04959803725204 -19.84184543494461 0, -36.035830235652234 -18.55416732804497 0)",498,fracture,0,1,1.6539,,-9999
"LINESTRING Z (-36.035830235652234 -18.55416732804497 0, -32.98389679166002 -14.677630833847873 0)",499,fracture,0,1,4.9337,,-9999
"LINESTRING Z (-32.98389679166002 -14.677630833847873 0, -32.69222282198347 -14.307149364114558 0)",500,fracture,0,1,0.4715,,-9999
"LINESTRING Z (-32.69222282198347 -14.307149364114558 0, -32.68424718898274 -14.297018791820292 0)",501,fracture,0,1,0.0129,,-9999
"LINESTRING Z (-32.68424718898274 -14.297018791820292 0, -29.560484888516797 -10.329245975283007 0)",502,fracture,0,1,5.0499,,-9999
"LINESTRING Z (-29.560484888516797 -10.329245975283007 0, -28.231053309820652 -8.640614776100541 0)",503,fracture,0,1,2.1492,,-9999
"LINESTRING Z (-28.231053309820652 -8.640614776100541 0, -27.641862302673772 -7.892230028145516 0)",504,fracture,0,1,0.9525,,-9999
"LINESTRING Z (-27.641862302673772 -7.892230028145516 0, -26.45541049285884 -6.385210355613785 0)",505,fracture,0,1,1.918,,-9999
"LINESTRING Z (-26.45541049285884 -6.385210355613785 0, -26.198714355558415 -6.0591573920003805 0, -26.189287436238352 -6.047183409787886 0, -26.186849108837848 -6.044086269785876 0)",506,fracture,0,1,0.4342,,-9999
"LINESTRING Z (-26.186849108837848 -6.044086269785876 0, -25.846489874958614 -5.6117652459224345 0)",507,fracture,0,1,0.5502,,-9999
"LINESTRING Z (-25.846489874958614 -5.6117652459224345 0, -24.81689431572406 -4.303982873573225 0)",508,fracture,0,1,1.6644,,-9999
"LINESTRING Z (-24.81689431572406 -4.303982873573225 0, -24.56295649927212 -3.981433502560407 0)",509,fracture,0,1,0.4105,,-9999
"LINESTRING Z (-24.56295649927212 -3.981433502560407 0, -24.036333900396286 -3.312522544744554 0)",510,fracture,0,1,0.8513,,-9999
"LINESTRING Z (-24.036333900396286 -3.312522544744554 0, -24.030401012677423 -3.30498664785158 0, -23.490001087946332 -2.618575863302772 0)",511,fracture,0,1,0.8832,,-9999
"LINESTRING Z (-23.490001087946332 -2.618575863302772 0, -22.36331883015107 -1.1874749006309082 0)",512,fracture,0,1,1.8214,,-9999
"LINESTRING Z (-22.36331883015107 -1.1874749006309082 0, -19.54746517854833 2.3891953128837558 0)",513,fracture,0,1,4.5521,,-9999
"LINESTRING Z (-19.54746517854833 2.3891953128837558 0, -19.234038725281966 2.787306577965764 0)",514,fracture,0,1,0.5067,,-9999
"LINESTRING Z (-19.234038725281966 2.787306577965764 0, -13.286880545530574 10.341329673047342 0)",515,fracture,0,1,9.6142,,-9999
"LINESTRING Z (-13.286880545530574 10.341329673047342 0, -12.761346718751069 11.008857683022843 0)",516,fracture,0,1,0.8496,,-9999
"LINESTRING Z (-12.761346718751069 11.008857683022843 0, -12.241206862761013 11.66953432320354 0)",517,fracture,0,1,0.8409,,-9999
"LINESTRING Z (-12.241206862761013 11.66953432320354 0, -10.73430493494796 13.583586652176333 0)",518,fracture,0,1,2.4361,,-9999
"LINESTRING Z (-10.73430493494796 13.583586652176333 0, -9.3117925353466 15.390448214428872 0)",519,fracture,0,1,2.2996,,-9999
"LINESTRING Z (-9.3117925353466 15.390448214428872 0, -6.321138848872856 19.189147750273055 0)",520,fracture,0,1,4.8347,,-9999
"LINESTRING Z (-6.321138848872856 19.189147750273055 0, -6.146583353249859 19.410866461202758 0)",521,fracture,0,1,0.2822,,-9999
"LINESTRING Z (-6.146583353249859 19.410866461202758 0, -5.916994275327456 19.70248829882417 0)",522,fracture,0,1,0.3712,,-9999
"LINESTRING Z (-5.916994275327456 19.70248829882417 0, -4.665812142967588 21.291727804203358 0)",523,fracture,0,1,2.0227,,-9999
"LINESTRING Z (-4.665812142967588 21.291727804203358 0, -4.530545175559252 21.463542604637492 0)",524,fracture,0,1,0.2187,,-9999
"LINESTRING Z (-4.530545175559252 21.463542604637492 0, 0.1995462731245574 27.4716592487956 0)",525,fracture,0,1,7.6466,,-9999
"LINESTRING Z (0.1995462731245574 27.4716592487956 0, 0.8093737273042174 28.246256213203317 0)",526,fracture,0,1,0.9858,,-9999
"LINESTRING Z (0.8093737273042174 28.246256213203317 0, 1.704544526192296 29.38329354842447 0)",527,fracture,0,1,1.4471,,-9999
"LINESTRING Z (1.704544526192296 29.38329354842447 0, 4.721150109108363 33.21495693341494 0)",528,fracture,0,1,4.8766,,-9999
"LINESTRING Z (4.721150109108363 33.21495693341494 0, 5.161670028655624 33.774501096446194 0)",529,fracture,0,1,0.7121,,-9999
"LINESTRING Z (5.161670028655624 33.774501096446194 0, 6.456493289340501 35.41917314309946 0)",530,fracture,0,1,2.0932,,-9999
"LINESTRING Z (6.456493289340501 35.41917314309946 0, 8.989060808703716 38.63601603728374 0)",531,fracture,0,1,4.0941,,-9999
"LINESTRING Z (8.989060808703716 38.63601603728374 0, 9.641759964264113 39.465068224264506 0)",532,fracture,0,1,1.0552,,-9999
"LINESTRING Z (9.641759964264113 39.465068224264506 0, 10.377111761842501 40.39910500183499 0)",533,fracture,0,1,1.1888,,-9999
"LINESTRING Z (10.377111761842501 40.39910500183499 0, 11.532320447471813 41.86643995865422 0)",534,fracture,0,1,1.8675,,-9999
"LINESTRING Z (11.532320447471813 41.86643995865422 0, 11.662849608362617 42.03223684283798 0)",535,fracture,0,1,0.211,,-9999
"LINESTRING Z (11.662849608362617 42.03223684283798 0, 16.011216076840306 47.55549009017836 0)",536,fracture,0,1,7.0296,,-9999
"LINESTRING Z (16.011216076840306 47.55549009017836 0, 16.849279391779884 48.61999004878865 0)",537,fracture,0,1,1.3548,,-9999
"LINESTRING Z (16.849279391779884 48.61999004878865 0, 16.867043124232094 48.64255337082298 0, 16.892019028479265 48.674277524074206 0, 16.9012559822193 48.68601021383484 0, 16.915014187434508 48.70348575371478 0)",538,fracture,0,1,0.1063,,-9999
"LINESTRING Z (16.915014187434508 48.70348575371478 0, 17.696197237585316 49.695736947304546 0)",539,fracture,0,1,1.2629,,-9999
"LINESTRING Z (17.696197237585316 49.695736947304546 0, 19.1059057994696 51.486335198090146 0)",540,fracture,0,1,2.2789,,-9999
"LINESTRING Z (19.1059057994696 51.486335198090146 0, 24.41871258095173 58.23461125095607 0)",541,fracture,0,1,8.5887,,-9999
"LINESTRING Z (24.41871258095173 58.23461125095607 0, 25.494636476989303 59.60123943093122 0)",542,fracture,0,1,1.7393,,-9999
"LINESTRING Z (25.494636476989303 59.60123943093122 0, 32.629210050040165 68.66350613301479 0)",543,fracture,0,1,11.5337,,-9999
"LINESTRING Z (32.629210050040165 68.66350613301479 0, 33.90077018065192 70.27862957569201 0)",544,fracture,0,1,2.0556,,-9999
"LINESTRING Z (33.90077018065192 70.27862957569201 0, 34.12223388876176 70.55993064676157 0)",545,fracture,0,1,0.358,,-9999
"LINESTRING Z (34.12223388876176 70.55993064676157 0, 35.26449328166797 72.0108175365648 0)",546,fracture,0,1,1.8466,,-9999
"LINESTRING Z (35.26449328166797 72.0108175365648 0, 35.59369703087039 72.42896897113224 0)",547,fracture,1,1,0.5322,,-9999
"LINESTRING Z (37.767859231618985 75.19056887826552 0, 37.87921171090379 75.33200772599551 0)",548,fracture,1,1,0.18,,-9999
"LINESTRING Z (37.87921171090379 75.33200772599551 0, 38.06489044114152 75.56785506250269 0)",549,fracture,0,1,0.3002,,-9999
"LINESTRING Z (38.06489044114152 75.56785506250269 0, 38.20104976833361 75.74080332974766 0)",550,fracture,0,1,0.2201,,-9999
"LINESTRING Z (38.20104976833361 75.74080332974766 0, 38.625079703643806 76.27940207347119 0)",551,fracture,0,1,0.6855,,-9999
"LINESTRING Z (38.625079703643806 76.27940207347119 0, 38.72828037506953 76.41048657329702 0)",552,fracture,0,1,0.1668,,-9999
"LINESTRING Z (38.72828037506953 76.41048657329702 0, 38.999501641505645 76.75498921617465 0)",553,fracture,0,1,0.4385,,-9999
"LINESTRING Z (38.999501641505645 76.75498921617465 0, 39.26900187753941 77.09730582279535 0)",554,fracture,0,1,0.4357,,-9999
"LINESTRING Z (39.26900187753941 77.09730582279535 0, 39.35066634450087 77.20103524293668 0)",555,fracture,0,1,0.132,,-9999
"LINESTRING Z (-46.867521949335085 -37.26124210027907 0, -45.872046662703596 -35.99679896987765 0)",556,fracture,1,1,1.6093,,-9999
"LINESTRING Z (-45.872046662703596 -35.99679896987765 0, -42.74417200467817 -32.02380267633831 0)",557,fracture,0,1,5.0565,,-9999
